year;org_name;org_code;unit_main_code;unit_sub_code;unit_name;max 100 %;Kasvatusalat (1);Taiteet ja kulttuurialat (2);Humanistiset alat (3);Yhteiskunnalliset alat (4);Kauppa, hallinto ja oikeustieteet (5);Luonnontieteet (6);Tietojenkäsittely ja tietoliikenne (7);Tekniikan alat (8);Maa- ja metsätalousalat (9);Lääketieteet (10);Terveys- ja hyvinvointialat (11);Palvelualat (12)
2016;Oulun yliopisto;01904;24020;240218;Sovellettu ja laskennallinen matematiikka 31.7.2016 saakka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240218;2402180;Sovellettu ja laskennallinen matematiikka 31.7.2016 saakka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240219;Sovellettu matematiikka ja tilastotiede ;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240219;2402190;Sovellettu matematiikka ja tilastotiede ;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240220;Neurobiofysiikka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240220;2402200;Neurobiofysiikka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240221;Molekylaariset järjestelmät;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240221;2402210;Molekylaariset järjestelmät;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240222;NMR Spectroskopia;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240222;2402220;NMR Spectroskopia;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240223;Teoreettinen fysiikka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240223;2402230;Teoreettinen fysiikka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240224;Tähtitiede;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240224;2402240;Tähtitiede;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240225;Ionosfäärifysiikka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240225;2402250;Ionosfäärifysiikka;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240230;Biologian ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240230;2402300;Biologian ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240231;Fysiikan ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240231;2402310;Fysiikan ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240232;Kemian ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240232;2402320;Kemian ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240233;Maantieteen ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240233;2402330;Maantieteen ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24020;240234;Matematiikan ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240234;2402340;Matematiikan ala;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240234;2402341;OuLUMA;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;02410;24025;KAIVANNAISALAN TIEDEKUNTA;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24025;240250;Geotieteen tutkimusryhmä;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240250;2402500;Geotieteen tutkimusryhmä;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240250;2402501;KaTK koulutus;100%;0%;0%;0%;0%;0%;63%;0%;37%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24025;240251;Kaivos- ja rikastustekniikan tutkimusryhmä;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240251;2402510;Kaivos- ja rikastustekniikan tutkimusryhmä;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;02410;24030;LÄÄKETIETEELLINEN TIEDEKUNTA;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24030;240300;Lääketieteellinen tiedekunta yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;95%;5%;0%
2016;Oulun yliopisto;01904;240300;2403000;Lääketieteellinen tiedekunta yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;95%;5%;0%
2016;Oulun yliopisto;01904;240300;2403002;Lääketieteen ala;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240300;2403003;Hammaslääketieteen ala;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240300;2403004;Terveystieteiden ala;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Oulun yliopisto;01904;24030;240305;Suun terveyden tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240305;2403050;Suun terveyden tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240309;CERH;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240309;2403090;CERH;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240331;Medical Research Center (MRC);100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240331;2403310;Medical Research Center (MRC);100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240332;Pohjois-Suomen syntymäkohortti;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240332;2403320;Pohjois-Suomen syntymäkohortti;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240333;Sisätautien tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240333;2403330;Sisätautien tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240334;ELITE;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240334;2403340;ELITE;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240335;KNK- ja silmätautien tutkimusyksikkö 31.1.2016 saakka;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240335;2403350;KNK- ja silmätautien tutkimusyksikkö 31.1.2016 saakka;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240336;Neurotieteen tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240336;2403360;Neurotieteen tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240337;PEDEGO-tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240337;2403370;PEDEGO-tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240338;Kirurgian, anestesiologian ja tehohoidon tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240338;2403380;Kirurgian, anestesiologian ja tehohoidon tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240339;Hoitotieteen ja terveyshallintotieteen tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Oulun yliopisto;01904;240339;2403390;Hoitotieteen ja terveyshallintotieteen tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Oulun yliopisto;01904;24030;240340;Lääketieteellisen kuvantamisen, fysiikan ja tekniikan tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240340;2403400;Lääketieteellisen kuvantamisen, fysiikan ja tekniikan tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240341;Syövän ja translationaalisen lääketieteen tutkimyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240341;2403410;Syövän ja translationaalisen lääketieteen tutkimyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240342;Biolääketieteellinen tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240342;2403420;Biolääketieteellinen tutkimusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;24030;240343;Biopankki Borealis;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;240343;2403430;Biopankki Borealis;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Oulun yliopisto;01904;02410;24040;OULUN YLIOPISTON KAUPPAKORKEAKOULU;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240400;Oulun yliopiston kauppakorkeakoulu;100%;0%;0%;0%;15%;85%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240400;2404000;Oulun yliopiston kauppakorkeakoulu yhteiset;100%;0%;0%;0%;15%;85%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240402;Johtamisen ja kansainvälisen liiketoiminnan yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240402;2404020;Johtamisen ja kansainvälisen liiketoiminnan yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240403;Taloustieteen yksikkö;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240403;2404030;Taloustieteen yksikkö;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240404;Laskentatoimen yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240404;2404040;Laskentatoimen yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240405;Markkinoinnin yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240405;2404050;Markkinoinnin yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240406;Rahoituksen yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240406;2404060;Rahoituksen yksikkö;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240407;Martti Ahtisaari instituutti;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240407;2404070;Martti Ahtisaari Instituutti;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24040;240408;Executive Education;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240408;2404080;Executive Education;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;02410;24050;TEKNILLINEN TIEDEKUNTA;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240500;Teknillinen tiedekunta yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240500;2405000;Teknillinen tiedekunta yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240541;Tiedekuntalaboratorio;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240541;2405410;Tiedekuntalaboratorio;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240542;FabLab TTK;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240542;2405420;FabLab TTK;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240543;Konetekniikan ala;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240543;2405430;Konetekniikan ala;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240544;Prosessi- ja ympäristötekniikan ala;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240544;2405440;Prosessi- ja ympäristötekniikan ala;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240545;Tuotantotalouden ala;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240545;2405450;Tuotantotalouden ala;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240546;Tohtorikoulutettavat;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240546;2405460;Tohtorikoulutettavat;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240547;Opetustilat;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240547;2405470;Opetustilat;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240548;Energia- ja ympäristötekniikan tutkimusryhmä;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240548;2405480;Energia- ja ympäristötekniikan tutkimusryhmä;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240538;Työpaja;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;240538;2405380;Työpaja;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Oulun yliopisto;01904;24050;240550;Prosessi- ja ympäristötekniikan osasto (ei käytössä);100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
